date,forecast_qty_total,forecast_qty_total_lower,forecast_qty_total_upper,sku_id
2025-03-26,6.8862317685163,5.976390204192133,7.774166820710007,46365131910
2025-03-27,7.030023768503172,6.109699882809706,7.979639030764797,46365131910
2025-03-28,7.173815768490046,6.271554953070995,8.073960381346323,46365131910
2025-03-29,7.317607768476918,6.3896624691033095,8.271801456445383,46365131910
2025-03-30,7.4613997684637905,6.5910969853103225,8.354535650008907,46365131910
2025-03-31,7.6051917684506645,6.756118236968643,8.507126830950908,46365131910
2025-02-25,1.0,0.9999999987133441,1.0000000013174446,46381587960
2025-02-26,1.0,0.9999999986534447,1.000000001272285,46381587960
2025-02-27,1.0,0.9999999987626795,1.0000000013006531,46381587960
2025-02-28,1.0,0.9999999986917225,1.000000001298912,46381587960
2025-03-01,1.0,0.9999999987073758,1.0000000012800285,46381587960
2025-03-02,1.0,0.9999999987373498,1.0000000012768355,46381587960
2025-03-03,1.0,0.999999998682201,1.0000000013123211,46381587960
2025-03-04,1.0,0.9999999986785725,1.000000001333138,46381587960
2025-03-05,1.0,0.9999999987074479,1.0000000013893011,46381587960
2025-03-06,1.0,0.9999999987070447,1.000000001309099,46381587960
2025-03-07,1.0,0.9999999987052393,1.0000000013176606,46381587960
2025-03-08,1.0,0.999999998707489,1.0000000015052621,46381587960
2025-03-09,1.0,0.9999999986547845,1.0000000013288126,46381587960
2025-03-10,1.0,0.9999999986225332,1.0000000012695687,46381587960
2025-03-11,1.0,0.999999998519653,1.0000000013468167,46381587960
2025-03-12,1.0,0.9999999985105475,1.0000000013145975,46381587960
2025-03-13,1.0,0.9999999985514265,1.0000000014246102,46381587960
2025-03-14,1.0,0.9999999985609805,1.0000000014230308,46381587960
2025-03-15,1.0,0.9999999984519395,1.0000000014522408,46381587960
2025-03-16,1.0,0.9999999984325704,1.00000000141773,46381587960
2025-03-17,1.0,0.9999999984430205,1.0000000014119015,46381587960
2025-03-18,1.0,0.9999999984663417,1.000000001440356,46381587960
2025-03-19,1.0,0.999999998308386,1.0000000016518729,46381587960
2025-03-20,1.0,0.9999999983550615,1.0000000015442787,46381587960
2025-03-21,1.0,0.9999999983074852,1.0000000016406452,46381587960
2025-03-22,1.0,0.9999999983175388,1.0000000016665693,46381587960
2025-03-23,1.0,0.9999999981626705,1.0000000015062338,46381587960
2025-03-24,1.0,0.9999999982123069,1.0000000017857664,46381587960
2025-02-11,1.53075944979735,0.15818993547306698,2.989124920199154,44400044666
2025-02-12,1.5376061232807385,0.08198885930239848,3.0004157313462456,44400044666
2025-02-13,1.5444527967641268,0.20340131712242357,2.9704095761398706,44400044666
2025-02-14,1.5512994702475154,0.13065153168894483,2.893142704832452,44400044666
2025-02-15,1.5581461437309039,0.16182767825989078,2.9877956335041795,44400044666
2025-02-16,1.5649928172142924,0.13843677184071188,3.0114854825781587,44400044666
2025-02-17,1.5718394906976807,0.09542880987252574,2.973046094696576,44400044666
2025-02-18,1.5786861641810692,0.211183001074859,2.9814437937305867,44400044666
2025-02-19,1.5855328376644577,0.27240162860543965,2.906319571513425,44400044666
2025-02-20,1.592379511147846,0.11201444800214712,2.996676828048448,44400044666
2025-02-21,1.5992261846312343,0.22359363120019307,3.0366882123513297,44400044666
2025-02-22,1.6060728581146229,0.3821921514046471,3.081382954594648,44400044666
2025-02-23,1.6129195315980116,0.2421973228788855,3.0296153269219133,44400044666
2025-02-24,1.6197662050813997,0.2612613198631989,3.0792274047063812,44400044666
2025-02-25,1.6266128785647884,0.30464286963370585,2.9371908131439386,44400044666
2025-02-26,1.633459552048177,0.18131810763448386,3.036710513390775,44400044666
2025-02-27,1.6403062255315652,0.27785475362792506,2.9830778092650196,44400044666
2025-02-28,1.6471528990149535,0.2531225782419206,3.1091922653749267,44400044666
2025-03-01,1.653999572498342,0.2455150864174576,3.100200528301825,44400044666
2025-03-02,1.6608462459817306,0.2900179999081093,3.0119716151923965,44400044666
2025-03-03,1.6676929194651189,0.24254464464170908,3.048967644953442,44400044666
2025-03-04,1.6745395929485076,0.3438189953931434,3.054920409199511,44400044666
2025-03-05,1.6813862664318957,0.3933276310500401,3.008933042251535,44400044666
2025-03-06,1.6882329399152844,0.3351976514582304,3.0441784175868882,44400044666
2025-03-07,1.6950796133986727,0.3055183611284679,3.0268111238498623,44400044666
2025-03-08,1.7019262868820613,0.25122549877369793,3.0650654815515175,44400044666
2025-03-09,1.7087729603654498,0.29189987990527694,3.125235335250316,44400044666
2025-03-10,1.715619633848838,0.25445831612060943,3.1205114974821395,44400044666
2025-02-11,6.685842542028148,5.012067656933001,8.50151880255791,44400044979
2025-02-12,7.211804991079582,5.388845446767514,9.180602399900176,44400044979
2025-02-13,7.737767440131009,5.851506290463679,9.661299609687186,44400044979
2025-02-14,8.263729889182443,6.283032125635863,10.22876743457627,44400044979
2025-02-15,8.78969233823387,6.942661981939282,10.61223209286257,44400044979
2025-02-16,9.315654787285304,7.411990476981724,11.20368233754436,44400044979
2025-02-17,9.841617236336731,8.038048755175547,11.731506925417131,44400044979
2025-02-18,10.367579685388165,8.489207347775077,12.370283270882632,44400044979
2025-02-19,10.893542134439592,8.973424114860602,12.692603470683352,44400044979
2025-02-20,11.419504583491019,9.571423256830599,13.235475851754225,44400044979
